date,fund,family,method,return,growth_of_one,drawdown
2023-12-11,Combined Maximum Sharpe,Combined,max_sharpe,-0.006030568326635316,1.5999311792722357,-0.01648776161121457
2023-12-12,Combined Maximum Sharpe,Combined,max_sharpe,0.008286227339440917,1.6131885727511452,-0.008338155612802711
2023-12-13,Combined Maximum Sharpe,Combined,max_sharpe,0.014597574398896312,1.6367372129613296,0.0
2023-12-14,Combined Maximum Sharpe,Combined,max_sharpe,-0.006332421769403249,1.6263727026031807,-0.006332421769403407
2023-12-15,Combined Maximum Sharpe,Combined,max_sharpe,-0.002052432777085633,1.6230346819606005,-0.008371857676491179
2023-12-18,Combined Maximum Sharpe,Combined,max_sharpe,0.007735932756125859,1.635590369121108,-0.0007006890483943762
2023-12-19,Combined Maximum Sharpe,Combined,max_sharpe,0.004270597899579596,1.6425753179160492,0.0
2023-12-20,Combined Maximum Sharpe,Combined,max_sharpe,-0.009878032259682245,1.6263499059367166,-0.009878032259682312
2023-12-21,Combined Maximum Sharpe,Combined,max_sharpe,0.01274360646303367,1.647075469109166,0.0
2023-12-22,Combined Maximum Sharpe,Combined,max_sharpe,0.004065071986228465,1.6537709494578459,0.0
2023-12-26,Combined Maximum Sharpe,Combined,max_sharpe,0.003306657177203904,1.6592394030373219,0.0
2023-12-27,Combined Maximum Sharpe,Combined,max_sharpe,0.011329396598656533,1.6780375842864497,0.0
2023-12-28,Combined Maximum Sharpe,Combined,max_sharpe,-0.0008536065410268081,1.6766052004284138,-0.0008536065410269522
2023-12-29,Combined Maximum Sharpe,Combined,max_sharpe,-0.0036663840147449214,1.6704581219225247,-0.004516860906395026
2021-01-04,Combined Minimum Variance,Combined,min_variance,-0.007591625248084294,0.9924083747519157,0.0
2021-01-05,Combined Minimum Variance,Combined,min_variance,0.0008496877702941236,0.9932516120110799,0.0
2021-01-06,Combined Minimum Variance,Combined,min_variance,0.0007590528880507207,0.994005542515738,0.0
2021-01-07,Combined Minimum Variance,Combined,min_variance,0.0075975435007260336,1.0015575428649641,0.0
2021-01-08,Combined Minimum Variance,Combined,min_variance,0.00025434632538296224,1.0018122853456515,0.0
2021-01-11,Combined Minimum Variance,Combined,min_variance,-0.0013724635087827733,1.0004373345413644,-0.0013724635087826176
2021-01-12,Combined Minimum Variance,Combined,min_variance,-0.003345679469768558,0.9970901918903994,-0.004713551155566931
2021-01-13,Combined Minimum Variance,Combined,min_variance,-0.0021126163161464973,0.9949837228823422,-0.006816209546635088
2021-01-14,Combined Minimum Variance,Combined,min_variance,0.0007879030856679306,0.9957676736277905,-0.006033676973501545
2021-01-15,Combined Minimum Variance,Combined,min_variance,-0.002475991401178354,0.9933021614303167,-0.008494729042376026
2021-01-19,Combined Minimum Variance,Combined,min_variance,0.008577510927871332,1.0018222215746635,0.0
2021-01-20,Combined Minimum Variance,Combined,min_variance,0.015667867683424402,1.0175186395846094,0.0
2021-01-21,Combined Minimum Variance,Combined,min_variance,-0.007721712761433019,1.009661652920333,-0.007721712761432964
2021-01-22,Combined Minimum Variance,Combined,min_variance,-0.0025246087427743,1.0071126522841265,-0.010226827200660482
2021-01-25,Combined Minimum Variance,Combined,min_variance,0.004461277010112072,1.0116056608063546,-0.005811174899625127
2021-01-26,Combined Minimum Variance,Combined,min_variance,-0.0013955993824843458,1.0101938645708155,-0.007198664210008143
2021-01-27,Combined Minimum Variance,Combined,min_variance,-0.016027750136001603,0.9940027297205527,-0.023111035954738735
2021-01-28,Combined Minimum Variance,Combined,min_variance,0.001632500955139725,0.995625440126233,-0.021516263787869305
2021-01-29,Combined Minimum Variance,Combined,min_variance,-0.009744231070394856,0.9859238357780794,-0.031050835412143596
2021-02-01,Combined Minimum Variance,Combined,min_variance,0.003625688438081213,0.9894984884302886,-0.027537727629008968
2021-02-02,Combined Minimum Variance,Combined,min_variance,0.00794492128300082,0.9973599760305155,-0.01981159142433342
2021-02-03,Combined Minimum Variance,Combined,min_variance,-0.006128269301488132,0.9912478855068748,-0.025818449958282197
2021-02-04,Combined Minimum Variance,Combined,min_variance,0.0006461722949845801,0.9918884024279515,-0.02518896083036004
2021-02-05,Combined Minimum Variance,Combined,min_variance,0.01425708018405494,1.006029834915001,-0.011291001680616475
2021-02-08,Combined Minimum Variance,Combined,min_variance,0.0044124227991613595,1.0104688638952164,-0.006928399554696152
2021-02-09,Combined Minimum Variance,Combined,min_variance,-0.002686826480006125,1.007753909394481,-0.009596610627314761
2021-02-10,Combined Minimum Variance,Combined,min_variance,-0.005716401460083472,1.0019931834754134,-0.015258154008396363
2021-02-11,Combined Minimum Variance,Combined,min_variance,-0.00419171326739763,0.9977931153543975,-0.019385909469201046
2021-02-12,Combined Minimum Variance,Combined,min_variance,0.004686813290220384,1.002469585388331,-0.014789954317123932
2021-02-16,Combined Minimum Variance,Combined,min_variance,-0.011296634696500399,0.9911450526878467,-0.02591951230252587
2021-02-17,Combined Minimum Variance,Combined,min_variance,0.005741250353458892,0.9968354645719197,-0.0203270723582355
2021-02-18,Combined Minimum Variance,Combined,min_variance,-0.001921762149532213,0.994919783906794,-0.02220977070949881
2021-02-19,Combined Minimum Variance,Combined,min_variance,-0.008877405476252813,0.9860874775687076,-0.03089001104562883
2021-02-22,Combined Minimum Variance,Combined,min_variance,0.0005791911104308851,0.9866586106698226,-0.03032871115499669
2021-02-23,Combined Minimum Variance,Combined,min_variance,-0.005556196577732436,0.9811765414738287,-0.035716395451602656
2021-02-24,Combined Minimum Variance,Combined,min_variance,0.00011946997303514354,0.9812937626087813,-0.035601192515369084
2021-02-25,Combined Minimum Variance,Combined,min_variance,-0.008687441294663267,0.9727688306532983,-0.04397935054003499
2021-02-26,Combined Minimum Variance,Combined,min_variance,-0.017771006788694706,0.955481749159928,-0.060968799991720335
2021-03-01,Combined Minimum Variance,Combined,min_variance,0.009833385968903693,0.9648773699856608,-0.05173494376519616
2021-03-02,Combined Minimum Variance,Combined,min_variance,0.00568350400002908,0.9703612543775119,-0.04634547552499779
2021-03-03,Combined Minimum Variance,Combined,min_variance,-0.012204534239904499,0.9585184472233849,-0.05798438482199275
2021-03-04,Combined Minimum Variance,Combined,min_variance,-0.006206019681196526,0.9525698628751267,-0.06383055226978185
2021-03-05,Combined Minimum Variance,Combined,min_variance,0.013811539098203193,0.9657263187799966,-0.05090061133991264
2021-03-08,Combined Minimum Variance,Combined,min_variance,-0.005832556650198112,0.960093665317125,-0.05643628729094097
2021-03-09,Combined Minimum Variance,Combined,min_variance,0.00788625799178718,0.9676652116580964,-0.048995100420828774
2021-03-10,Combined Minimum Variance,Combined,min_variance,0.006251693192828764,0.9737147576747565,-0.043049709563782956
2021-03-11,Combined Minimum Variance,Combined,min_variance,0.00237584277388713,0.9760281508456053,-0.04077614613128078
2021-03-12,Combined Minimum Variance,Combined,min_variance,0.0035407283219318075,0.9794840013623071,-0.03737979506481526
2021-03-15,Combined Minimum Variance,Combined,min_variance,0.012380652773073538,0.9916106526799544,-0.025461928555167934
2021-03-16,Combined Minimum Variance,Combined,min_variance,0.005934312319575972,0.9974951799923757,-0.01967871527189724
2021-03-17,Combined Minimum Variance,Combined,min_variance,-0.007145708565403291,0.9903673701407557,-0.026683805473025957
2021-03-18,Combined Minimum Variance,Combined,min_variance,-0.006365816822137027,0.9840628728758181,-0.032879758077404175
2021-03-19,Combined Minimum Variance,Combined,min_variance,-0.0022085202020555895,0.9818895501409789,-0.035015662669507175
2021-03-22,Combined Minimum Variance,Combined,min_variance,0.008856509424553863,0.9905856641956734,-0.026469269791392858
2021-03-23,Combined Minimum Variance,Combined,min_variance,-0.00010092229918070824,0.9904856920129074,-0.026567520751008544
2021-03-24,Combined Minimum Variance,Combined,min_variance,-0.005823208533648094,0.9847178872787216,-0.03223602107110135
2021-03-25,Combined Minimum Variance,Combined,min_variance,0.002528692048004675,0.9872079355698113,-0.029788843993238334
2021-03-26,Combined Minimum Variance,Combined,min_variance,0.018768971375920172,1.0057368130546025,-0.01157897857754897
2021-03-29,Combined Minimum Variance,Combined,min_variance,0.010835800025194077,1.0166347760388381,-0.0008686460487172809
2021-03-30,Combined Minimum Variance,Combined,min_variance,-0.008643672434372866,1.0078473180493663,-0.009504810191183655
2021-03-31,Combined Minimum Variance,Combined,min_variance,0.00028743619195143724,1.0081370098445348,-0.00922010602567891
2021-04-01,Combined Minimum Variance,Combined,min_variance,0.008083579202374664,1.0162863652104581,-0.0012110582806171832
2021-04-05,Combined Minimum Variance,Combined,min_variance,0.010171965905650705,1.0266239954677565,0.0
2021-04-06,Combined Minimum Variance,Combined,min_variance,-0.0017113650307898386,1.0248670670621431,-0.0017113650307899464
2021-04-07,Combined Minimum Variance,Combined,min_variance,-0.0026537929633562987,1.022147282051198,-0.004360616385669758
2021-04-08,Combined Minimum Variance,Combined,min_variance,0.0006455133540083267,1.0228070917715255,-0.003717917867769982
2021-04-09,Combined Minimum Variance,Combined,min_variance,0.0028994892428265036,1.0257727099316036,-0.0008292086878068927
2021-04-12,Combined Minimum Variance,Combined,min_variance,0.0014705439541886568,1.0272811537885653,0.0
2021-04-13,Combined Minimum Variance,Combined,min_variance,0.004801681051717303,1.032213830239498,0.0
2021-04-14,Combined Minimum Variance,Combined,min_variance,-0.0030445566998696908,1.0290711967069444,-0.0030445566998695828
2021-04-15,Combined Minimum Variance,Combined,min_variance,0.010083733365981708,1.039448076269149,0.0
2021-04-16,Combined Minimum Variance,Combined,min_variance,0.001671306010285674,1.0411853120863974,0.0
2021-04-19,Combined Minimum Variance,Combined,min_variance,-0.0025910243404636824,1.0384875755998484,-0.0025910243404635436
2021-04-20,Combined Minimum Variance,Combined,min_variance,0.005564030707340973,1.0442657523596781,0.0
2021-04-21,Combined Minimum Variance,Combined,min_variance,0.0038305766115459983,1.0482658923269057,0.0
2021-04-22,Combined Minimum Variance,Combined,min_variance,-0.0006554963248560546,1.0475787578870135,-0.0006554963248560641
2021-04-23,Combined Minimum Variance,Combined,min_variance,0.001970270336787713,1.0496427712391272,0.0
2021-04-26,Combined Minimum Variance,Combined,min_variance,-0.002573659325069676,1.0469413483329355,-0.0025736593250698103
2021-04-27,Combined Minimum Variance,Combined,min_variance,-0.005033563284234697,1.0416715028012198,-0.007594267932219623
2021-04-28,Combined Minimum Variance,Combined,min_variance,-0.0006771090075222495,1.0409661776437937,-0.008266234792519533
2021-04-29,Combined Minimum Variance,Combined,min_variance,0.005556401307731345,1.046750203474558,-0.002755764002599248
2021-04-30,Combined Minimum Variance,Combined,min_variance,9.233234679015831e-05,1.0468468523773478,-0.002663686101966656
2021-05-03,Combined Minimum Variance,Combined,min_variance,0.0074817506829870295,1.0546790995301047,0.0
2021-05-04,Combined Minimum Variance,Combined,min_variance,-0.005940121451836443,1.0484141775861824,-0.005940121451836533
2021-05-05,Combined Minimum Variance,Combined,min_variance,0.005320510650332712,1.0539922763839895,-0.0006512152809524663
2021-05-06,Combined Minimum Variance,Combined,min_variance,0.0074827334383970835,1.0618790196343002,0.0
2021-05-07,Combined Minimum Variance,Combined,min_variance,0.0019292531436693996,1.0639276530711264,0.0
2021-05-10,Combined Minimum Variance,Combined,min_variance,0.0038617388015365324,1.0680362637710188,0.0
2021-05-11,Combined Minimum Variance,Combined,min_variance,-0.007073404914824088,1.0604816108136506,-0.007073404914824
2021-05-12,Combined Minimum Variance,Combined,min_variance,-0.015105254551311233,1.0444627661353256,-0.02207181388435253
2021-05-13,Combined Minimum Variance,Combined,min_variance,0.012064620383745898,1.0570638129137055,-0.010273481556302033
2021-05-14,Combined Minimum Variance,Combined,min_variance,0.0028038308716866094,1.060027641065696,-0.007498455789362479
2021-05-17,Combined Minimum Variance,Combined,min_variance,-0.00135908518927237,1.0585869731985043,-0.008847349938429061
2021-05-18,Combined Minimum Variance,Combined,min_variance,-0.005535329149000453,1.0527273458690065,-0.014333706093423881
2021-05-19,Combined Minimum Variance,Combined,min_variance,-0.00363477034288577,1.048900923733097,-0.017916376706497483
2021-05-20,Combined Minimum Variance,Combined,min_variance,0.01269696738176056,1.0622187845484348,-0.005446892975378703
2021-05-21,Combined Minimum Variance,Combined,min_variance,-0.0033912005865466546,1.0586165875832332,-0.008819622055272425
2021-05-24,Combined Minimum Variance,Combined,min_variance,0.0016090436097796553,1.0603199478386909,-0.007224769602001357
2021-05-25,Combined Minimum Variance,Combined,min_variance,-0.006380290111590743,1.0535547989603733,-0.013558963587541828
2021-05-26,Combined Minimum Variance,Combined,min_variance,0.0021681992944303854,1.055839115732123,-0.011420162828395197
2021-05-27,Combined Minimum Variance,Combined,min_variance,-0.005190622133469217,1.0503586538486211,-0.01655150721191956
2021-05-28,Combined Minimum Variance,Combined,min_variance,0.00025037476450808773,1.0506216371492276,-0.016305276527131873
2021-06-01,Combined Minimum Variance,Combined,min_variance,-0.004482587322891133,1.0459121339173874,-0.020714774024166216
2021-06-02,Combined Minimum Variance,Combined,min_variance,0.0009686630707938062,1.0469252703768084,-0.01976617658998936
2021-06-03,Combined Minimum Variance,Combined,min_variance,0.00460763369655967,1.0517491185303764,-0.015249618194737802
2021-06-04,Combined Minimum Variance,Combined,min_variance,0.00658697140525886,1.0586769598996422,-0.008763095588468883
2021-06-07,Combined Minimum Variance,Combined,min_variance,-0.0036164192644319777,1.0548483401470508,-0.012347823825198723
2021-06-08,Combined Minimum Variance,Combined,min_variance,-0.00496431521646712,1.0496117404809937,-0.017250840551960134
2021-06-09,Combined Minimum Variance,Combined,min_variance,0.005678687848777337,1.0555721579175972,-0.011670114841806356
2021-06-10,Combined Minimum Variance,Combined,min_variance,0.007890009053632916,1.06390063180033,-0.0038721830999322027
2021-06-11,Combined Minimum Variance,Combined,min_variance,0.0011185259989268817,1.0650906323172733,-0.002757988238475173
2021-06-14,Combined Minimum Variance,Combined,min_variance,0.0009037242866804269,1.0660531805892144,-0.001856756412748184
2021-06-15,Combined Minimum Variance,Combined,min_variance,-0.005089287712574983,1.0606277292362902,-0.006936594557726439
2021-06-16,Combined Minimum Variance,Combined,min_variance,-0.011369219265698859,1.0485692200233225,-0.01822695015894127
2021-06-17,Combined Minimum Variance,Combined,min_variance,-0.0004842421381997781,1.048061458622168,-0.018702366039823337
2021-06-18,Combined Minimum Variance,Combined,min_variance,-0.01070167772821426,1.0368454426526312,-0.029203897073924345
2021-06-21,Combined Minimum Variance,Combined,min_variance,0.009794512507976288,1.0470008383095306,-0.01969542250112033
2021-06-22,Combined Minimum Variance,Combined,min_variance,-0.0013700015614246956,1.0455664455262335,-0.021038441302965616
2021-06-23,Combined Minimum Variance,Combined,min_variance,-0.006943724339949134,1.0383063203493987,-0.027836080505964866
2021-06-24,Combined Minimum Variance,Combined,min_variance,0.0059611463246722705,1.0444958162548335,-0.022040869130294127
2021-06-25,Combined Minimum Variance,Combined,min_variance,0.01069265359999031,1.0556642482046854,-0.01158389090895684
2021-06-28,Combined Minimum Variance,Combined,min_variance,0.003193866038723305,1.0590358983953208,-0.008427022266003892
2021-06-29,Combined Minimum Variance,Combined,min_variance,-0.0029196182704603136,1.0559439178372925,-0.011322036848290806
2021-06-30,Combined Minimum Variance,Combined,min_variance,0.0057994988199714,1.0620678633427458,-0.005588200167660706
2021-07-01,Combined Minimum Variance,Combined,min_variance,0.0029858603641687233,1.0652390496799584,-0.0026190253888795922
2021-07-02,Combined Minimum Variance,Combined,min_variance,0.004910914432876938,1.0704703475034958,0.0
2021-07-06,Combined Minimum Variance,Combined,min_variance,-0.00185447089380129,1.068485191401373,-0.0018544708938014187
2021-07-07,Combined Minimum Variance,Combined,min_variance,0.002731401346126208,1.0714036532914826,0.0
2021-07-08,Combined Minimum Variance,Combined,min_variance,-0.00560349174598131,1.0654000517636495,-0.005603491745981293
2021-07-09,Combined Minimum Variance,Combined,min_variance,0.007243549911588014,1.073117330214408,0.0
2021-07-12,Combined Minimum Variance,Combined,min_variance,0.0027617364382332968,1.0760809974477608,0.0
2021-07-13,Combined Minimum Variance,Combined,min_variance,-0.0026815126534186252,1.0731954726370012,-0.0026815126534186495
2021-07-14,Combined Minimum Variance,Combined,min_variance,0.004460501193161399,1.077982462323194,0.0
2021-07-15,Combined Minimum Variance,Combined,min_variance,0.0011633434645244392,1.0792365261756096,0.0
2021-07-16,Combined Minimum Variance,Combined,min_variance,-0.0016626703730807286,1.0774421115779909,-0.0016626703730807657
2021-07-19,Combined Minimum Variance,Combined,min_variance,-0.013975649703744798,1.0623841580505138,-0.01561508317811855
2021-07-20,Combined Minimum Variance,Combined,min_variance,0.006098855037005015,1.0688634850240744,-0.009611462269807802
2021-07-21,Combined Minimum Variance,Combined,min_variance,-0.0013823887572532343,1.0673859001593384,-0.010980564249678526
